DOI,Title,Authors,Abstract,Section,Date
https://doi.org/10.48550/arXiv.2503.16563,title family chemical language model target aware ligand generation,"Aahan Singh, Engin Tekin, Maryam Nadeem, Nancy A. ElNaker, Mohammad Amaan Sayeed, Natalia Vassilieva, Boulbaba Ben Amor",revolutionize drug discovery demand understand molecular interaction require generative model design novel ligand tailor specific biological target chemical language model clms make stride learn molecular property fail incorporate target specific insight restrict ability drive de novo ligand generation cutting edge family generative chemical language model design bridge gap integrate atomic level interaction multimodal input complementary protein language model achieve sophisticated cross modal representation molecular structure interaction bind pattern innovative framework enable creation structurally valid synthetically accessible ligand enhanced target specificity evaluation diverse protein target confirm surpass exist approach chemical validity target aware design predict bind affinity reduce search space viable drug candidate could accelerate drug discovery pipeline offer powerful generative ai tool precision medicine model set new benchmark molecule property prediction conditional molecule generation target aware ligand design model publicly available http url,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16545,title empathyagent embody agent conduct empathetic action,"Xinyan Chen, Jiaxin Ge, Hongming Dai, Qiang Zhou, Qiuxuan Feng, Jingtong Hu, Yizhou Wang, Jiaming Liu, Shanghang Zhang",empathy fundamental human interaction remain unclear embodied agent provide human like empathetic support exist work study agent task solve social interaction ability agent understand empathetic need conduct empathetic behavior remain overlooked address introduce empathyagent first benchmark evaluate enhance agent empathetic action diverse scenario empathyagent contain multimodal sample correspond empathetic task plan three different challenge systematically evaluate agent empathetic action propose empathy specific evaluation suite evaluate agent empathy process benchmark current model find exhibit empathetic action remain significant challenge meanwhile train use empathyagent find potentially enhance empathetic behavior establish standard benchmark evaluate empathetic action hope advance research empathetic embodied agent code data publicly available http url,CL,19 Mar 2025
https://doi.org/10.48550/arXiv.2503.16509,title earthquake response analysis ai,"Deep Patel, Panthadeep Bhattacharjee, Amit Reza, Priodyuti Pradhan",timely effective response crucial minimize damage save life natural disaster earthquake microblogging platform particularly twitter emerge valuable real time information source event work explore potential leverage twitter data earthquake response analysis develop machine learning ml framework incorporate natural language processing nlp technique extract analyze relevant information tweet post earthquake event approach primarily focus extract location data tweet identify affected area generate severity map utilize webgis display valuable information insight gain analysis aid emergency responder government agency humanitarian organization ngos enhance disaster response strategy facilitate efficient resource allocation earthquake event,CL,14 Mar 2025
https://doi.org/10.48550/arXiv.2503.16505,title scalable evaluation online moderation strategy synthetic simulation,"Dimitris Tsirmpas, Ion Androutsopoulos, John Pavlopoulos",ever growing importance online moderation large scale study evaluate effectiveness alternative moderation strategy largely due lack appropriate datasets difficulty get human discussant moderator evaluator involve multiple experiment paper propose methodology leverage synthetic experiment perform exclusively large language model llm initially bypass need human participation experiment involve online moderation evaluate six llm moderation configuration two currently use real life moderation strategy guideline issue human moderator online moderation real life facilitation two baseline strategy guideline elicit llm alignment work llm moderation minimal prompt baseline moderator well propose strategy inspire reinforcement learning rl formulation problem find moderation strategy significantly outperform establish moderation guideline well out of the box llm moderation also find small llm less intensive instruction tuning create varied discussion large model order run experiment create release efficient purpose built open source python framework dub syndisco easily simulate hundred discussion use llm user agent moderator additionally release virtual moderation dataset vmd large dataset llm generated llm annotated discussion generate three family open source llm accompany exploratory analysis dataset,CL,13 Mar 2025
https://doi.org/10.48550/arXiv.2503.16498,title llm virtual user bias predicting survey question human data,"Enzo Sinacola, Arnault Pachot, Thierry Petit",large language model llm offer promising alternative traditional survey method potentially enhance efficiency reduce cost study use llm create virtual population answer survey question enable predict outcomes comparable human response evaluate several llms including claude version llama mistral models comparing performance traditional random forest algorithm use demographic data world value survey wv llms demonstrate competitive performance overall significant advantage require additional training data however exhibit bias predict response certain religious population group underperform area hand random forest demonstrate strong performance llm train sufficient data observe remove censorship mechanism llm significantly improve predictive accuracy particularly underrepresented demographic segment censor model struggle finding highlight importance address bias reconsider censorship approach llm enhance reliability fairness public opinion research,CL,11 Mar 2025
https://doi.org/10.48550/arXiv.2503.16480,title human preference constructive interaction language model alignment,"Yara Kyrychenko, Jon Roozenbeek, Brandon Davidson, Sander van der Linden, Ramit Debnath",large language model llm enter mainstream align foster constructive dialogue rather exacerbate societal division critical use individualized multicultural alignment dataset conversation individual country engage llm examine linguistic attribute link constructive interaction reflect human preference data use train ai find user consistently prefer well reasoned nuanced response reject high personal storytelling however user believe ai reflect value tend place less preference reason llm response curiosity encouragingly observe user could set tone constructive conversation would llm mirror linguistic attribute include toxicity user query,CL,5 Mar 2025
https://doi.org/10.48550/arXiv.2503.16464,title human centered ai multidisciplinary medical discussion evaluate feasibility chat based approach case assessment,"Shinnosuke Sawano, Satoshi Kodera",study investigate feasibility use human centered artificial intelligence ai chat platform medical specialist collaboratively assess complex case target population platform focus patient cardiovascular disease state multimorbidity suffer multiple chronic condition evaluate simulated case multiple disease use chat application collaborate physician assess feasibility efficiency gain ai utilization quantification discussion content construct simulated case base past case report medical error report complex case cardiovascular disease experience physician analysis discussion five simulated case demonstrate significant reduction time require summarization use ai average reduction additionally examine hallucination rate ai generated summary use multidisciplinary medical discussion overall hallucination rate range average harmful hallucination rate vary average furthermore morphological analysis demonstrate multidisciplinary assessment enable complex detailed representation medical knowledge compare single physician assessment examine structural difference multidisciplinary single physician assessment use centrality metric derive knowledge graph study demonstrate ai assisted summarization significantly reduce time require medical discussion maintain structure knowledge representation finding support feasibility ai assisted chat based discussion human centered approach multidisciplinary medical decision making,CL,26 Feb 2025
https://doi.org/10.48550/arXiv.2503.16463,title improve interactive diagnostic ability large language model agent clinical experience learning,"Zhoujian Sun, Ziyi Liu, Cheng Luo, Jiebin Chu, Zhengxing Huang",recent advance large language model llm show promising result medical diagnosis study indicate superior performance compare human physician specific scenario however diagnostic capability llm often overestimate performance significantly deteriorate interactive diagnostic setting require active information gathering study investigate underlying mechanism performance degradation phenomenon propose solution identify primary deficiency llm lie initial diagnosis phase particularly information gathering efficiency initial diagnosis formation rather subsequent differential diagnosis phase address limitation develop plug and play method enhance ppme llm agent leverage million electronic medical record chinese american healthcare facility approach integrate specialized model initial disease diagnosis inquiry history present illness train supervise reinforcement learn technique experimental result indicate ppme llm achieve improvement compare baseline final diagnostic accuracy ppme llm interactive diagnostic scenario approach level comparable achieve use complete clinical data finding suggest promising potential develop autonomous diagnostic system validation study need,CL,24 Feb 2025
https://doi.org/10.48550/arXiv.2503.16457,title integrating personality digital human review llm driven approach virtual reality,"Iago Alves Brito, Julia Soares Dollis, Fernanda Bufon Färber, Pedro Schindler Freire Brasil Ribeiro, Rafael Teixeira Sousa, Arlindo Rodrigues Galvão Filho",integration large language model llm virtual reality vr environments open new pathway create immersive interactive digital human leverage generative capability llm multimodal output facial expression gesture virtual agent simulate human like personality emotion foster rich engaging user experience paper provide comprehensive review method enable digital human adopt nuanced personality trait explore approach zero shot few shot fine tuning additionally highlight challenge integrate llm driven personality trait vr include computational demand latency issue lack standardized evaluation framework multimodal interaction address gap work lay foundation advance application education therapy gaming foster interdisciplinary collaboration redefine human computer interaction vr,CL,22 Feb 2025
https://doi.org/10.48550/arXiv.2503.16433,title application matec multi ai agent team care framework sepsis care,"Andrew Cho, Jason M. Woo, Brian Shi, Aishwaryaa Udeshi, Jonathan S. H. Woo",under resourced rural hospital limit access medical specialist healthcare professional negatively impact patient outcome sepsis address gap develop matec multi ai agent team care framework integrate team specialized ai agent sepsis care sepsis ai agent team include five doctor agent four health professional agent risk prediction model agent additional doctor agent available consultation ten attend physician teach hospital evaluate framework spend approximately minute web based matec application participate likert scale survey rat physician find matec framework useful accurate p pilot study demonstrate multi ai agent team care framework matec potentially useful assist medical professional particularly under resourced hospital setting,CL,9 Feb 2025
https://doi.org/10.48550/arXiv.2503.16432,title multimodal transformer model turn taking prediction effect conversational dynamic human agent interaction cooperative gameplay,"Young-Ho Bae, Casey C. Bennett",study investigate multimodal turn taking prediction human agent interaction hai particularly focus cooperative gaming environment comprise model development subsequent user study aim refine understanding improve conversational dynamic spoken dialogue system sdss modeling phase introduce novel transformer based deep learning dl model simultaneously integrate multiple modality text vision audio contextual in game data predict turn taking event real time model employ crossmodal transformer architecture effectively fuse information diverse modality enable comprehensive turn taking prediction model demonstrate superior performance compare baseline model achieve accuracy macro score human user study conduct empirically evaluate turn taking dl model interactive scenario virtual avatar play game dont starve together compare control condition turn taking prediction experimental condition model deploy condition include mix english korean speaker turn taking cue know vary culture analyze interaction quality examine aspect utterance count interruption frequency participant perception avatar result user study suggest multimodal turn taking model enhance fluidity naturalness human agent conversation also maintain balanced conversational dynamic significantly alter dialogue frequency study provide in depth insight influence turn taking ability user perception interaction quality underscore potential contextually adaptive responsive conversational agent,CL,5 Feb 2025
https://doi.org/10.48550/arXiv.2503.16428,title xattention block sparse attention antidiagonal scoring,"Ruyi Xu, Guangxuan Xiao, Haofeng Huang, Junxian Guo, Song Han",long context transformer model lctms vital real world application suffer high computational cost due attention quadratic complexity block sparse attention mitigates focus computation critical region yet exist method struggle balance accuracy efficiency due costly block importance measurement paper introduce xattention plug and play framework dramatically accelerate long context inference transformer model use sparse attention xattention key innovation insight sum antidiagonal value low left upper right attention matrix provide powerful proxy block importance allow precise identification pruning non essential block result high sparsity dramatically accelerated inference comprehensive evaluation demand long context benchmarks including ruler longbench language videomme video understanding vbench video generation xattention achieve accuracy comparable full attention deliver substantial computational gain demonstrate acceleration attention computation result underscore xattention ability unlock practical potential block sparse attention pave way scalable efficient deployment lctms real world application code available http url,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16419,title stop overthinking survey efficient reason large language model,"Yang Sui, Yu-Neng Chuang, Guanchu Wang, Jiamu Zhang, Tianyi Zhang, Jiayi Yuan, Hongyi Liu, Andrew Wen, Shaochen (Henry)Zhong, Hanjie Chen, Xia Hu",large language model llm demonstrate remarkable capability complex task recent advancement large reasoning model lrms openai improve performance reasoning domain mathematics programming harness supervise fine tuning sft reinforcement learning rl technique enhance chain of thought cot reasoning however long cot reason sequence improve performance also introduce significant computational overhead due verbose redundant output know overthinking phenomenon paper provide first structured survey systematically investigate explore current progress achieve efficient reason llm overall rely inherent mechanism llm categorize exist work several key direction model based efficient reasoning consider optimize full length reasoning model concise reasoning model directly train efficient reason model reason output based efficient reasoning aim dynamically reduce reason step length inference input prompts based efficient reasoning seek enhance reason efficiency base input prompt property difficulty length control additionally introduce use efficient data train reason model reason capability small language model discuss evaluation method benchmarking,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16356,title cake circuit aware editing enables generalizable knowledge learner,"Yunzhi Yao, Jizhan Fang, Jia-Chen Gu, Ningyu Zhang, Shumin Deng, Huajun Chen, Nanyun Peng",knowledge editing ke enable modification outdated incorrect information large language model llm exist ke method update isolated fact struggle generalize update multi hop reasoning task depend modify knowledge analysis reason circuit neural pathway llms use knowledge based inference observe current layer localized ke approach memit wise edit single model layer struggle effectively incorporate updated information reason pathway address limitation propose cake circuit aware knowledge edit novel method enable effective integration update knowledge llm cake leverage strategically curated data guide circuits based analysis enforce model utilize modified knowledge stimulate model develop appropriate reason circuit newly integrate knowledge experimental result show cake enables accurate consistent use updated knowledge related reasoning task lead average improvement multi hop reason accuracy mquake dataset compare exist ke method release code data http url,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16334,title llm brace straighten llm prediction relevant sub update,"Ying Shen, Lifu Huang",recent finding reveal much knowledge transformer based large language model llm encode feed forward ffn layer fnn layer interpret summation sub update correspond weighted column vector ffn value parameter matrix often encode human interpretable concept light hypothesize model performance behavior enhance control modulate contribution sub update base relevance input target output style propose llmbraces novel efficient method compute relevance score associate value vector ffn layer leverage score dynamically adjust contribution sub update optimize sub update contribution llmbraces refine prediction process lead accurate reliable output much provide support stability moreover llmbraces extend support conditional control generation characteristic sentiment thereby offer fine grained steering llm output extensive experiment various llms including llmbraces outperforms baseline approach fine tuning zero shot setting require significantly few tunable parameter few compare lora furthermore llmbraces excels sentiment controlled generation toxicity reduction highlight potential flexible control text generation application,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16252,title large language model financial reason reinforcement learning,"Zhaowei Liu, Xin Guo, Fangqi Lou, Lingfeng Zeng, Jinyi Niu, Zixuan Wang, Jiajie Xu, Weige Cai, Ziwei Yang, Xueqian Zhao, Chao Li, Sheng Xu, Dezhi Chen, Yun Chen, Zuo Bai, Liwen Zhang",reason large language model rapidly evolve various domain however capability handle complex financial task still require in depth exploration paper introduce reason large language model specifically design financial sector build use two stage architecture leverage financial reasoning dataset distil process base supervise fine tuning sft reinforcement learning rl training demonstrate performance close parameter size billion range financial reason task achieve state of the art sota finqa convfinqa task llm evaluation surpass large model task well showcase strong reasoning decision making capability provide solution various problem encounter financial domain code available http url,CL,"20 Mar 2025 (v1), last revised 21 Mar 2025 (this version, v2)"
https://doi.org/10.48550/arXiv.2503.16212,title mathfusion enhancing mathematic problem solving llm instruction fusion,"Qizhi Pei, Lijun Wu, Zhuoshi Pan, Yu Li, Honglin Lin, Chenlin Ming, Xin Gao, Conghui He, Rui Yan",large language model llm show impressive progress mathematical reasoning data augmentation promise enhance mathematical problem solving ability current approach predominantly limit instance level modifications such rephrasing generate syntactic variations which fail capture leverage intrinsic relational structure inherent mathematical knowledge inspire human learning process mathematical proficiency develop systematic exposure interconnect concept introduce mathfusion novel framework enhance mathematical reason cross problem instruction synthesis mathfusion implement three fusion strategy sequential fusion chain relate problem model solution dependency parallel fusion combine analogous problem reinforce conceptual understanding conditional fusion create context aware selective problem enhance reason flexibility apply strategy generate new dataset mathfusionqa follow fine tuning model experimental result demonstrate mathfusion achieve substantial improvement mathematical reason maintain high data efficiency boost performance point accuracy diverse benchmark require additional synthetic instruction represent substantial improvement traditional single instruction approach datasets model code publicly available http url,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16163,title specache speculative key value caching efficient generation llm,"Shibo Jie, Yehui Tang, Kai Han, Zhi-Hong Deng, Jing Han",transformer based large language model llm already achieve remarkable result long text task limited gpu memory vram resource struggle accommodate linearly grow demand key value kv cache sequence length increase become bottleneck application llm long sequence exist kv cache compression method include eviction merging quantization kv cache reduce size however compression result irreversible information forgetting potentially affect accuracy subsequent decoding paper propose specache take full advantage large easily expandable cpu memory offload complete kv cache dynamically fetch kv pair back decode step base importance measure low bit kv cache copy vram avoid inference latency cause cpu gpu communication specache speculatively predict kv pair next token might attend allow prefetch next decoding step enable parallelization prefetching computation experiment longbench needle in a haystack benchmark verify specache effectively reduce vram usage avoid information forget long sequence re training even high kv cache compression ratio,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16161,title towards lighter robust evaluation retrieval augment generation,"Alex-Razvan Ispas, Charles-Elie Simon, Fabien Caspani, Vincent Guigue",large language model prompt view nlp task generative perspective time offer new way access information mainly rag framework notable improvement autoregressive model overcome hallucination generated answer remain continuous problem standard solution use commercial llm evaluate algorithm however framework expensive transparent therefore propose study demonstrate interest open weight model evaluate rag hallucination develop lightweight approach use small quantized llm provide accessible interpretable metric give continuous score generated answer respect correctness faithfulness score allow question decision reliability explore threshold develop new auc metric alternative correlation human judgment,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16158,title automatically generate chinese homophone word probe machine translation estimation system,"Shenbin Qian, Constantin Orăsan, Diptesh Kanojia, Félix do Carmo",evaluate machine translation mt user generated content ugc involve unique challenge check nuance emotion source preserve target text recent study propose emotion related datasets framework model automatically evaluate mt quality chinese ugc rely reference translation however model robust challenge preserve emotional nuance leave largely unexplored address gap introduce novel method inspire information theory generate challenge chinese homophone word relate emotion leverage concept self information approach generate homophone observe cause translation error emotion preservation expose vulnerability mt system evaluation method tackle emotional ugc evaluate efficacy method use human evaluation quality generate homophone compare exist one show method achieve high correlation human judgment generated chinese homophone manual translation utilized generate perturbation probe robustness exist quality evaluation model include model train use multi task learning fine tuned variant multilingual language model well large language model llm result indicate llm large size exhibit high stability robustness perturbation release data code reproducibility research,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16131,title mkg rank enhance large language model knowledge graph multilingual medical question answer,"Feiyang Li, Yingjian Chen, Haoran Liu, Rui Yang, Han Yuan, Yuang Jiang, Tianxiao Li, Edison Marrese Taylor, Hossein Rouhizadeh, Yusuke Iwasawa, Douglas Teodoro, Yutaka Matsuo, Irene Li",large language model llm show remarkable progress medical question answering qa effectiveness remain predominantly limit english due imbalanced multilingual training data scarce medical resource low resource language address critical language gap medical qa propose multilingual knowledge graph based retrieval ranking mkg rank knowledge graph enhanced framework enable english centric llm perform multilingual medical qa word level translation mechanism framework efficiently integrate comprehensive english centric medical knowledge graph llm reasoning low cost mitigate cross lingual semantic distortion achieve precise medical qa language barrier enhance efficiency introduce cache multi angle ranking strategy optimize retrieval process significantly reduce response time prioritize relevant medical knowledge extensive evaluation multilingual medical qa benchmark chinese japanese korean swahili demonstrate mkg rank consistently outperform zero shot llm achieve maximum increase accuracy maintain average retrieval time second,CL,"20 Mar 2025 (v1), last revised 21 Mar 2025 (this version, v2)"
https://doi.org/10.48550/arXiv.2503.16094,title cultural alignment large language model use soft prompt tune,"Reem I. Masoud, Martin Ferianc, Philip Treleaven, Miguel Rodrigues",large language model llm alignment conventionally rely supervised fine tuning reinforcement learning base alignment framework method typically require label preference datasets involve update model weight align llm training objective reward model meanwhile social science cross cultural study factor analysis widely use uncover underlying dimension latent variable explain observed pattern survey data non differentiable nature measurement derive survey data render former alignment method infeasible alignment cultural dimension overcome propose parameter efficient strategy combine soft prompt tuning freeze model parameter modify input prompt embeddings differential evolution de black box optimization method case differentiable objective unattainable strategy ensure alignment consistency need preference data model parameter update significantly enhance efficiency mitigate overfitting method demonstrate significant improvement cultural dimension multiple region outperform naive llm in context learning icl baseline effectively bridge computational model human cultural nuance,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16071,title tuning llm rag principle towards llm native memory,"Jiale Wei, Shuchi Wu, Ruochen Liu, Xiang Ying, Jingbo Shang, Fangbo Tao",memory additional information training large language model llm crucial various real world application personal assistant two mainstream solution incorporate memory generation process long context llm retrieval augmented generation rag paper first systematically compare two type solution three datasets show long context solution expensive shall easy capture big picture good answer query require consider memory whole query concern specific information rag solution shall competitive especially keywords explicitly match therefore propose novel method rag tuned llm fine tune relative small llm use data generate follow rag principle combine advantage solution extensive experiment three datasets demonstrate rag tuned llm beat long context llm rag method wide range query type,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16063,title two stage incomplete utterance rewrite edit operation,"Zhiyu Cao, Peifeng Li, Qiaoming Zhu, Yaxin Fan",previous work incomplete utterance rewriting iur primarily focus generate rewritten utterance base solely dialogue context ignore widespread phenomenon coreference ellipsis dialogue address issue propose novel framework call teo two stage approach edit operation iur first stage generates edit operation second stage rewrite incomplete utterance utilize generated editing operation dialogue context furthermore adversarial perturbation strategy propose mitigate cascading error exposure bias cause inconsistency training inference second stage experimental result three iur datasets show teo outperform sota model significantly,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16048,title meta learning neural mechanism rather bayesian prior,"Michael Goodale, Salvador Mascarenhas, Yair Lakretz",child acquire language expose several order magnitude less data large language model require meta learning propose way integrate human like learning bias neural network architecture combine structured generalization symbolic model scalability neural network model meta learn exactly imbue model investigate meta learning formal language find contrary previous claim meta trained model learn simplicity based prior meta trained datasets organise simplicity rather find evidence meta training imprint neural mechanism counter model function cognitive primitive network downstream task surprisingly find meta training single formal language provide much improvement model meta training different formal language provide formal language incentivizes learning useful neural mechanism take together finding provide practical implication efficient meta learning paradigm new theoretical insight link symbolic theory neural mechanism,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16043,title incomplete utterance rewrite edit operation guidance utterance augmentation,"Zhiyu Cao, Peifeng Li, Yaxin Fan, Qiaoming Zhu",exist fashionable generation method incomplete utterance rewriting iur generate coherent utterance often result inclusion irrelevant redundant token rewritten utterance due inability focus critical token dialogue context furthermore limited size training datasets also contribute insufficient training iur model address first issue propose multi task learning framework eo iur edit operation guided incomplete utterance rewrite introduce editing operation label generate sequence label module guide generation model focus critical token furthermore introduce token level heterogeneous graph represent dialogue address second issue propose two dimensional utterance augmentation strategy namely edit operation based incomplete utterance augmentation llm based historical utterance augmentation experimental result three datasets demonstrate eo iur outperforms previous state of the art sota baseline open domain task oriented dialogue code available http url,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16040,title evaluate test time scaling llm legal reasoning openai,"Yaoyao Yu, Leilei Gan, Yinghao Hu, Bin Wei, Kun Kuang, Fei Wu",recently test time scale large language model llm openai demonstrate exceptional capability various domain task particularly reason model show impressive performance general language task effectiveness specialized field legal remains unclear address present preliminary evaluation llm various legal scenario cover chinese english legal task analysis include llm legal task focus newly publish complex challenge multi defendant legal judgment legal argument reasoning finding indicate openai powerful model legal reasoning capability still lack specifically model score seven chinese legal reasoning task two english legal reasoning task suggest even advanced reasoning model legal reasoning ability remain underdeveloped,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16031,title deceptive humor synthetic multilingual benchmark dataset bridge fabricate claim humorous content,"Sai Kartheek Reddy Kasu, Shankar Biradar, Sunil Saumya",paper present deceptive humor dataset dhd novel resource study humor derive fabricate claim misinformation era rampant misinformation understand humor intertwines deception essential dhd consist humor infused comment generate false narrative incorporate fabricate claim manipulate information use model instance label satire level range subtle satire high level satire classify five distinct humor category dark humor irony social commentary wordplay absurdity dataset span multiple language include english telugu hindi kannada tamil code mixed variant te en hi en ka en ta en make valuable multilingual benchmark introduce dhd establish structured foundation analyze humor deceptive context pave way new research direction explore humor interact misinformation also influence perception spread establish strong baseline propose dataset provide foundation future research benchmark advance deceptive humor detection model,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16024,title lighthouse language enhance llm agent critique guided improvement,"Ruihan Yang, Fanghua Ye, Jian Li, Siyu Yuan, Yikai Zhang, Zhaopeng Tu, Xiaolong Li, Deqing Yang",large language model llm recently transform text based assistant autonomous agent capable planning reasoning iteratively improve action numerical reward signal verifier effectively rank candidate action often provide limited contextual guidance contrast natural language feedback well aligns generative capability llm provide rich actionable suggestion however parse implement feedback effectively challenge llm based agent work introduce critique guided improvement cgi novel two player framework comprise actor model explore environment critic model generate detailed nature language feedback train critic produce fine grained assessment actionable revision actor utilize critique approach promote robust exploration alternative strategy avoid local optimum experiment three interactive environment show cgi outperforms exist baseline substantial margin notably even small critic model surpass feedback quality result actor achieve state of the art performance demonstrate power explicit iterative guidance enhance decision making llm based agent,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.16022,title corrective in context learning evaluate self correction large language model,"Mario Sanz-Guerrero, Katharina von der Wense",in context learning icl transform use large language model llm nlp task enable few shot learning condition labeled example finetuning effectiveness icl prone error especially challenge example goal improve performance icl propose corrective in context learning cicl approach incorporate model incorrect prediction alongside ground truth correction prompt aim enhance classification accuracy self correction however contrary hypothesis extensive experiment text classification task demonstrate cicl consistently underperform standard icl performance degrading proportion correction prompt increase finding indicate cicl introduces confusion disrupt model task understanding rather refine prediction additionally observe present hard example standard icl improve performance suggest example difficulty alone may reliable criterion effective selection present negative result provide important insight limitation self corrective mechanism llm offer direction future research,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15990,title eckgbench benchmarking large language model e commerce leveraging knowledge graph,"Langming Liu, Haibin Chen, Yuhao Wang, Yujin Yuan, Shilei Liu, Wenbo Su, Xiangyu Zhao, Bo Zheng",large language model llm demonstrate capability various nlp task potential e commerce also substantial evidence practical implementation platform search personalized recommendation customer service one primary concern associate llm factuality hallucination urgent e commerce due significant impact user experience revenue method propose evaluate llm factuality issue lack reliability high consumption lack domain expertise leave gap effective assessment e commerce bridge evaluation gap propose eckgbench dataset specifically design evaluate capacity llm e commerce knowledge specifically adopt standardized workflow automatically generate question base large scale knowledge graph guarantee sufficient reliability employ simple question answering paradigm substantially improve evaluation efficiency least input output token furthermore inject abundant e commerce expertise evaluation stage include human annotation prompt design negative sampling verification besides explore llm knowledge boundary e commerce novel perspective comprehensive evaluation several advanced llm eckgbench provide meticulous analysis insight leverage llm e commerce,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15983,title inhibidistilbert knowledge distillation relu addition based transformer,"Tony Zhang, Rickard Brännvall",work explore optimize transformer based language model integrate model compression technique inhibitor attention novel alternative attention mechanism inhibitor attention employ manhattan distance relu activation instead matrix multiplication softmax activation conventional scale dot product attention shift offer potential computational energy saving maintain model effectiveness propose adjustment improve inhibitor mechanism training efficiency evaluate performance distilbert architecture knowledge distillation experiment indicate modified inhibitor model achieve competitive performance standard nlp benchmark include general language understanding evaluation glue sentiment analysis task,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15979,title exploratory study relation cognitive distortion emotional appraisal,"Navneet Agarwal, Kairit Sirts",recent year grow interest study cognitive distortion emotional appraisal computational psychological perspective considerable similarity emotional reappraisal cognitive reframing emotion regulation technique concept largely examine isolation research explore relationship cognitive distortion emotional appraisal dimension examine potential connection relevance future interdisciplinary study pretext conduct exploratory computational study aim investigate relationship cognitive distortion emotional appraisal show pattern statistically significant relationship cognitive distortion appraisal dimension vary different distortion category give rise distinct appraisal profile individual distortion class additionally analyze impact cognitive restructuring appraisal dimension exemplify emotion regulation aspect cognitive restructuring,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15952,title adaptive group policy optimization towards stable training token efficient reasoning,"Chen Li, Nazhou Liu, Kai Yang",popularized group relative policy optimization grpo become core part reason llms training however find deficiency influence rl stability inference efficiency thus propose adaptive group policy optimization agpo contain two simple effective modification revised advantage estimation method mitigate zero variance situation length based reward incentivizing model avoid overthinking experiment demonstrate method achieve stable training comparable superior performance significantly few token reason step,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15944,title chaos order atomic reasoner framework fine grained reasoning large language model,"Jinyi Liu, Yan Zheng, Rong Cheng, Qiyu Wu, Wei Guo, Fei Ni, Hebin Liang, Yifu Yuan, Hangyu Mao, Fuzheng Zhang, Jianye Hao",recent advance large language model llm show remarkable progress capacity logical slow thinking reason persists critical research frontier current inference scaling paradigm suffer two fundamental constraint fragment thought flow compromise logical coherence intensively computational complexity escalate search space dimension overcome limitation present atomic reasoner cognitive inference strategy enable fine grained reason systematic atomic level operation ar decompose reason process atomic cognitive unit employ cognitive routing mechanism dynamically construct reason representation orchestrate inference pathway systematic methodology implement stepwise structure cognition ensure logical coherence significantly reduce cognitive load effectively simulate cognitive pattern observe human deep thinking process extensive experimental result demonstrate ar superior reason capability computational burden exhaustive solution search particularly excel linguistic logic puzzle finding substantiate ar effectiveness enhance llm capacity robust long sequence logical reasoning deliberation,CL,20 Mar 2025
https://doi.org/10.48550/arXiv.2503.15924,title towards automatic continual learning self adaptive framework continual instruction tune,"Peiyi Lin, Fukai Zhang, Kai Niu, Hao Fu",continual instruction tune enables large language model llm learn incrementally retain past knowledge exist method primarily focus retain old knowledge rather select new knowledge learn domain specific context maintain data quality managing system constraint remain key challenge address issue propose automated continual instruction tune framework dynamically filter incoming data identify reduce redundant data successive update approach utilize small proxy model efficient perplexity based filtering update proxy ensure filtering criterion remain aligned evolve state deployed model compare exist static data selection method framework effectively handle incrementally acquire data shift distribution additionally address practical deployment challenge enable seamless model update support version rollback incorporate automatic checkpoint evaluation evaluate system real world medical scenario reduce computational cost improved model performance achieve autonomous update thus demonstrate effectiveness automatic continual instruction tuning,CL,20 Mar 2025
